Order,Family,Genus,Current_Identification,Mass,FL_Breast,DL_Breast,PL_Breast,PDL_Breast,PPL_Breast,AD_Breast,AP_Breast,AT_Breast,PAD_Breast,PAP_Breast,FL_Back,DL_Back,PL_Back,PDL_Back,PPL_Back,AD_Back,AP_Back,AT_Back,PAD_Back,PAP_Back,FL_Head,DL_Head,PL_Head,PDL_Head,PPL_Head,AD_Head,AP_Head,AT_Head,PAD_Head,PAP_Head,Country/Continent/Ocean,State/Province,Precise_Location,Station,Longitude,Latitude,Temperature,Rainfall,Museum,Notes,Feather
Passeriformes,Tyrannidae,Mionectes,Mionectes oleagineus,10,32.575,10.316,22.259,0.316684574,0.683315426,198.626,270.505,469.131,0.423391334,0.576608666,38.862,15.526,23.336,0.399516237,0.600483763,267.32,296.458,563.778,0.474158268,0.525841732,17.043,5.582,11.461,0.327524497,0.672475503,49.89,75.943,125.833,0.396477871,0.603522129,Colombia,Colombia,,,-74.65141,4.3512,27.1,1719,UniAndes,,"Breast, back and head"
Passeriformes,Tyrannidae,Mionectes,Mionectes oleagineus,10,39.135,14.45,24.685,0.3692347,0.6307653,224.266,325.458,549.724,0.407961086,0.592038914,25.809,8.752,17.057,0.339106513,0.660893487,196.941,182.507,379.448,0.519019734,0.480980266,16.772,0,16.772,0,1,0,140.263,140.263,0,1,Colombia,Colombia,,,-75.65141,4.35121,27.4,2584,UniAndes,,"Breast, back and head"
Passeriformes,Tyrannidae,Mionectes,Mionectes oleagineus,10,32.896,13.97,18.926,0.424671693,0.575328307,249.728,225.6,475.328,0.525380369,0.474619631,32.961,12.409,20.552,0.376475228,0.623524772,99.984,396.101,496.085,0.201546106,0.798453894,14.997,0,14.997,0,1,0,112.565,112.565,0,1,Colombia,Colombia,,,-74.26435,6.30707,26.3,1437,UniAndes,back with asymetric downy,"Breast, back and head"
Passeriformes,Tyrannidae,Mionectes,Mionectes oleagineus,10,33.173,12.678,20.495,0.382178278,0.617821722,204.729,228.397,433.126,0.472677697,0.527322303,29.565,9.836,19.729,0.332690682,0.667309318,240.62,229.94,470.56,0.511348181,0.488651819,16.394,0,16.394,0,1,0,109.311,109.311,0,1,Colombia,Colombia,,,-74.65141,4.3512,27.4,2584,UniAndes,,"Breast, back and head"
Passeriformes,Tyrannidae,Mionectes,Mionectes oleagineus,10,20.05,6.28,13.77,0.313216958,0.686783042,134.058,157.697,291.755,0.459488269,0.540511731,34.509,12.193,22.316,0.353328117,0.646671883,307.975,375.786,683.761,0.450413229,0.549586771,16.287,0,16.287,0,1,0,137.045,137.045,0,1,Colombia,Colombia,,,-74.84135,5.06656,24,3251,UniAndes,,"Breast, back and head"
Passeriformes,Tyrannidae,Mionectes,Mionectes oleagineus,10,24.785,8.218,16.567,0.331571515,0.668428485,133.294,187.79,321.084,0.415137472,0.584862528,32.466,12.408,20.058,0.382184439,0.617815561,153.578,432.837,586.415,0.261893028,0.738106972,17.47,0,17.47,0,1,0,147.627,147.627,0,1,Colombia,Colombia,,,-74.13454,6.71725,26.3,1437,UniAndes,back with asymetric downy,"Breast, back and head"
Passeriformes,Tyrannidae,Mionectes,Mionectes oleagineus,10,36.282,16.01,20.272,0.441265641,0.558734359,283.3,323.534,606.834,0.466849254,0.533150746,33.747,14.504,19.243,0.429786351,0.570213649,159.817,436.969,596.786,0.267796161,0.732203839,20.372,4.4,15.972,0.215982721,0.784017279,63.694,124.42,188.114,0.338592556,0.661407444,Colombia,Colombia,,,-74.13454,6.71725,27.4,2584,UniAndes,back with asymetric downy,"Breast, back and head"
Passeriformes,Tyrannidae,Mionectes,Mionectes oleagineus,10,26.826,9.953,16.873,0.371020652,0.628979348,211.346,221.629,432.975,0.48812518,0.51187482,41.98,12.411,29.569,0.295640781,0.704359219,414.348,531.579,945.927,0.438033802,0.561966198,15.858,0,15.858,0,1,0,122.356,122.356,0,1,Colombia,Colombia,,,-74.26435,6.30707,27.4,2221,UniAndes,,"Breast, back and head"
Passeriformes,Tyrannidae,Mionectes,Mionectes olivaceus,14,44.452,17.783,26.669,0.400049492,0.599950508,559.944,452.207,1012.151,0.553221802,0.446778198,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA01,-76.080167,5.2231944,19.1,2636,Icesi,,"Breast, back and head"
Passeriformes,Tyrannidae,Mionectes,Mionectes olivaceus,14,50.816,26.948,23.868,0.530305416,0.469694584,864.509,434.668,1299.177,0.66542819,0.33457181,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA01,-76.080167,5.2231944,19.1,2636,Icesi,,"Breast, back and head"
Passeriformes,Tyrannidae,Mionectes,Mionectes olivaceus,14,59.771,29.986,29.785,0.501681417,0.498318583,1012.367,882.382,1894.749,0.534301377,0.465698623,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Anchicaya,Murrapal,-76.89097,3.5522,22.4,1965,Icesi,ICZA0179,
Passeriformes,Tyrannidae,Mionectes,Mionectes olivaceus,14,55.256,23.212,32.044,0.420081077,0.579918923,1075.382,952,2027.382,0.530428898,0.469571102,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Anchicaya,Murrapal,-76.89097,3.5522,22.4,1965,Icesi,ICZA0230,
Passeriformes,Tyrannidae,Mionectes,Mionectes olivaceus,14,52.894,21.928,30.966,0.414564979,0.585435021,866.114,800.746,1666.86,0.519608125,0.480391875,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Anchicaya,La Batea,-76.8777778,3.5747222,22.4,1965,Icesi,ICZA0276,
Passeriformes,Tyrannidae,Mionectes,Mionectes olivaceus,14,57.621,28.158,29.463,0.488676004,0.511323996,906.274,529.4,1435.674,0.631253335,0.368746665,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA04,-76.07525,5.23225,19.1,2636,Icesi,,"Breast, back and head"
Passeriformes,Tyrannidae,Mionectes,Mionectes striaticollis,14,59.395,28.802,30.593,0.484922973,0.515077027,944.902,655.934,1600.836,0.590255342,0.409744658,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Chicoral,LM04,-76.58,3.56,19.1,1545,Icesi,,
Passeriformes,Tyrannidae,Mionectes,Mionectes striaticollis,14,61.116,30.469,30.647,0.498543753,0.501456247,966.485,948.753,1915.238,0.50462919,0.49537081,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Chicoral,LM03,-76.58,3.56,19.1,1545,Icesi,,
Passeriformes,Tyrannidae,Mionectes,Mionectes striaticollis,14,37.518,19.671,17.847,0.524308332,0.475691668,412.877,240.638,653.515,0.631778919,0.368221081,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Zygia,,-76.66357994,3.445342173,17.8,2042,Icesi,,
Passeriformes,Tyrannidae,Mionectes,Mionectes striaticollis,14,52.786,28.909,23.877,0.547664153,0.452335847,781.646,480.44,1262.086,0.619328635,0.380671365,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Zygia,,-76.66357994,3.445342173,17.8,2042,Icesi,,
Passeriformes,Tyrannidae,Mionectes,Mionectes striaticollis,14,50.419,28.158,22.261,0.558479938,0.441520062,768.912,299.378,1068.29,0.719759616,0.280240384,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Zygia,,-76.66357994,3.445342173,17.8,2042,Icesi,9/12/19,
Passeriformes,Thraupidae,Mitrospingus,Mitrospingus cassinii,38,48.863,22.46,26.403,0.459652498,0.540347502,720.967,736.26,1457.227,0.494752705,0.505247295,33.979,16.655,17.324,0.490155684,0.509844316,589.647,171.057,760.704,0.775133298,0.224866702,14.641,3.804,10.837,0.259818318,0.740181682,46.265,81.941,128.206,0.360864546,0.639135454,Colombia,Valle del Cauca,Anchicaya,,-76.8898056,3.5522222,22.4,1965,Icesi,,
Coraciiformes,Momotidae,Momotus,Momotus subrufescens,100,47.225,19.535,27.69,0.41365802,0.58634198,612.33,655.146,1267.476,0.483109739,0.516890261,56.884,28.231,28.653,0.496290697,0.503709303,1080.569,868.225,1948.794,0.554480874,0.445519126,36.729,13.971,22.758,0.380380626,0.619619374,298.902,237.135,536.037,0.557614493,0.442385507,Colombia,,,,-75.3441667,9.5895278,25.9,1378,IAvH,,"Breast, back and head"
Coraciiformes,Momotidae,Momotus,Momotus subrufescens,100,35.819,14.18,21.639,0.395879282,0.604120718,343.855,455.954,799.809,0.429921394,0.570078606,47.574,25.24,22.334,0.530541893,0.469458107,947.125,433.832,1380.957,0.685846844,0.314153156,28.534,8.964,19.57,0.314151539,0.685848461,154.275,175.906,330.181,0.467243724,0.532756276,Colombia,,,,-75.3441667,9.5895278,25.9,1378,IAvH,,"Breast, back and head"
Coraciiformes,Momotidae,Momotus,Momotus momota,111,43.954,16.444,27.51,0.374118397,0.625881603,387.272,710.816,1098.088,0.352678474,0.647321526,56.615,31.498,25.117,0.556354323,0.443645677,941.138,913.738,1854.876,0.507385938,0.492614062,36.85,15.173,21.677,0.411750339,0.588249661,236.918,286.869,523.787,0.45231745,0.54768255,Colombia,,,,-75.3522222,9.5341667,26.4,1351,IAvH,,"Breast, back and head"
Coraciiformes,Momotidae,Momotus,Momotus momota,111,55.502,25.934,29.568,0.467262441,0.532737559,894.984,762.252,1657.236,0.540046197,0.459953803,50.914,26.143,24.771,0.513473701,0.486526299,759.939,898.034,1657.973,0.458354268,0.541645732,24.276,5.626,18.65,0.231751524,0.768248476,98.46,206.695,305.155,0.3226557,0.6773443,Colombia,,,,-71.7661667,6.2772222,25.5,2927,IAvH,,"Breast, back and head"
Coraciiformes,Momotidae,Momotus,Momotus momota,111,39.76,17.788,21.972,0.447384306,0.552615694,462.313,355.245,817.558,0.56548037,0.43451963,51.12,25.238,25.882,0.493701095,0.506298905,1022.52,569.517,1592.037,0.642271505,0.357728495,39.436,16.806,22.63,0.42615884,0.57384116,438.114,234.869,672.983,0.651003071,0.348996929,Colombia,,,,-71.8646667,6.2699167,25.2,3056,IAvH,,"Breast, back and head"
Coraciiformes,Momotidae,Momotus,Momotus aequatorialis,153,53.554,23.848,29.706,0.44530754,0.55469246,790.064,948.562,1738.626,0.454418604,0.545581396,49.945,23.57,26.375,0.471919111,0.528080889,967.754,634.613,1602.367,0.603952777,0.396047223,35.265,12.93,22.335,0.366652488,0.633347512,170.61,204.019,374.629,0.455410553,0.544589447,Colombia,,,,-74.9666,6.25,21.6,3548,IAvH,,"Breast, back and head"
Coraciiformes,Momotidae,Momotus,Momotus aequatorialis,153,52.581,24.404,28.177,0.464122021,0.535877979,638.764,566.869,1205.633,0.529816287,0.470183713,55.225,27.742,27.483,0.502344952,0.497655048,1093.328,650.8,1744.128,0.626862249,0.373137751,37.211,12.372,24.839,0.33248233,0.66751767,199.297,195.847,395.144,0.504365497,0.495634503,Colombia,,,,-74.9666,6.25,21.6,3548,IAvH,,"Breast, back and head"
Coraciiformes,Momotidae,Momotus,Momotus aequatorialis,153,43.13,18.423,24.707,0.427150475,0.572849525,437.934,601.569,1039.503,0.421291713,0.578708287,52.235,26.773,25.462,0.512549057,0.487450943,949.672,537.046,1486.718,0.638770769,0.361229231,38.198,16.059,22.139,0.420414681,0.579585319,306.558,263.607,570.165,0.537665413,0.462334587,Colombia,,,,-76.5827778,3.5583333,19.1,1545,IAvH,,"Breast, back and head"
Passeriformes,Turdidae,Myadestes ,Myadestes ralloides,30,70.665,34.106,36.559,0.482643459,0.517356541,1058.149,845.799,1903.948,0.555765704,0.444234296,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Chicoral,LM04,-76.58,3.56,19.1,1545,Icesi,,"Breast, back and head"
Passeriformes,Turdidae,Myadestes ,Myadestes ralloides,30,70.811,36.113,34.698,0.509991386,0.490008614,1460.278,860.748,2321.026,0.629151935,0.370848065,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Chicoral,LM04,-76.58,3.56,19.1,1545,Icesi,,"Breast, back and head"
Passeriformes,Turdidae,Myadestes ,Myadestes ralloides,30,58.805,32.349,26.456,0.550106283,0.449893717,1239.229,797.605,2036.834,0.608409424,0.391590576,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Chicoral,LM04,-76.58,3.56,19.1,1545,Icesi,,
Passeriformes,Turdidae,Myadestes ,Myadestes ralloides,30,31.668,12.095,19.573,0.381931287,0.618068713,308.94,184.134,493.074,0.626559097,0.373440903,36.045,20.857,15.188,0.578637814,0.421362186,590.026,269.904,859.93,0.686132592,0.313867408,16.175,4.895,11.28,0.302627512,0.697372488,61.391,93.218,154.609,0.397072615,0.602927385,Colombia,,,,-72.9897222,7.0436111,12.9,1225,IAvH,,"Breast, back and head"
Passeriformes,Turdidae,Myadestes ,Myadestes ralloides,30,29.099,13.799,15.3,0.474208736,0.525791264,231.572,242.735,474.307,0.488232305,0.511767695,35.68,21.536,14.144,0.603587444,0.396412556,487.261,222.702,709.963,0.686318865,0.313681135,27.438,11.468,15.97,0.417960493,0.582039507,191.696,195.252,386.948,0.495405067,0.504594933,Colombia,,,,-72.9897222,7.0436111,12.9,1225,IAvH,,"Breast, back and head"
Passeriformes,Tyrannidae,Myiarchus,Myiarchus tuberculifer,19,39.274,15.723,23.551,0.400341193,0.599658807,552.8,642.391,1195.191,0.462520216,0.537479784,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Anchicaya,La Batea,-76.87829,3.54127,21.9,1917,Icesi,,"Breast, back and head"
Passeriformes,Tyrannidae,Myiarchus,Myiarchus cephalotes,27,35.195,16.476,18.719,0.468134678,0.531865322,225.574,375.009,600.583,0.375591717,0.624408283,34.984,18.215,16.769,0.52066659,0.47933341,424.726,353.917,778.643,0.54546949,0.45453051,26.569,11.207,15.362,0.421807369,0.578192631,125.231,148.423,273.654,0.457625322,0.542374678,Colombia,,,,-74.9666,6.25,21.6,3548,IAvH,,"Breast, back and head"
Passeriformes,Tyrannidae,Myiarchus,Myiarchus cephalotes,27,28.481,12.893,15.588,0.452687757,0.547312243,197.417,205.612,403.029,0.489833238,0.510166762,32.97,13.971,18.999,0.423748863,0.576251137,369.953,341.485,711.438,0.520007365,0.479992635,26.708,11.627,15.081,0.435337727,0.564662273,250.7633,113.77,364.5333,0.687902312,0.312097688,Colombia,,,,-75.0606667,5.5158222,19,4376,IAvH,,"Breast, back and head"
Passeriformes,Tyrannidae,Myiarchus,Myiarchus cephalotes,27,32.029,14.599,17.43,0.455805676,0.544194324,74.476,142.578,217.054,0.343121988,0.656878012,39.018,21.85,17.168,0.55999795,0.44000205,366.583,440.706,807.289,0.45409141,0.54590859,26.708,11.156,15.552,0.417702561,0.582297439,175.778,113.356,289.134,0.607946488,0.392053512,Colombia,,,,-75.0606667,5.5158222,19,4376,IAvH,,"Breast, back and head"
Passeriformes,Tyrannidae,Myiarchus,Myiarchus crinitus,30,24.047,10.06,13.987,0.418347403,0.581652597,125.85,188.141,313.991,0.400807666,0.599192334,32.814,15.694,17.12,0.478271469,0.521728531,246.646,512.392,759.038,0.324945523,0.675054477,29.733,10.581,19.152,0.355867218,0.644132782,128.629,203.935,332.564,0.386779688,0.613220312,Colombia,,,,-74.8378972,9.7377222,27.8,949,IAvH,,"Breast, back and head"
Passeriformes,Tyrannidae,Myiarchus,Myiarchus ferox,24,34.777,19.118,15.659,0.549731144,0.450268856,431.429,214.32,645.749,0.668106339,0.331893661,33.804,17.589,16.215,0.520323039,0.479676961,370.828,315.595,686.423,0.540232481,0.459767519,23.926,10.076,13.85,0.421131823,0.578868177,192.868,167.3,360.168,0.535494547,0.464505453,Colombia,,,,-68.0911111,4.5322222,27.8,2945,IAvH,,"Breast, back and head"
Passeriformes,Tyrannidae,Myiobius,Myiobius atricaudus,11,60.846,33.174,27.672,0.545212504,0.454787496,1592.287,796.683,2388.97,0.666516114,0.333483886,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Antioquia,Remedios,R01,-74.57651667,6.9059,25.3,2826,Icesi,,"Breast, back and head"
Passeriformes,Tyrannidae,Myiobius,Myiobius barbatus,12,54.763,27.673,27.09,0.505322937,0.494677063,862.161,539.293,1401.454,0.615190367,0.384809633,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Anchicaya,Murrapal,-76.8907,3.55071,22.4,1965,Icesi,,
Passeriformes,Tyrannidae,Myiobius,Myiobius villosus,14,57.248,30.202,27.046,0.527564282,0.472435718,1579.38,902.738,2482.118,0.636303351,0.363696649,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA04,-76.07525,5.23225,19.1,2636,Icesi,,
Passeriformes,Tyrannidae,Myiobius,Myiobius villosus,14,66.366,32.457,33.909,0.489060664,0.510939336,990.749,892.26,1883.009,0.526152026,0.473847974,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA10,-76.10494444,5.2491389,18.1,2780,Icesi,,"Breast, back and head"
Passeriformes,Tyrannidae,Myiobius,Myiobius villosus,14,24.726,13.087,11.639,0.529280919,0.470719081,211.64,130.823,342.463,0.617993769,0.382006231,33.28,17.624,15.656,0.529567308,0.470432692,477.664,250.461,728.125,0.656019227,0.343980773,22.394,9.238,13.156,0.412521211,0.587478789,180.732,198.764,379.496,0.476242174,0.523757826,Colombia,,,,-72.2486111,7.1127778,21,3420,IAvH,,"Breast, back and head"
Passeriformes,Tyrannidae,Myiobius,Myiobius villosus,14,35.262,17.311,17.951,0.490925075,0.509074925,361.342,275.284,636.626,0.567589134,0.432410866,35.333,18.84,16.493,0.533212577,0.466787423,445.742,307.34,753.082,0.591890392,0.408109608,34.76,9.036,25.724,0.25995397,0.74004603,273.351,179.178,452.529,0.604051895,0.395948105,Colombia,,,,-72.2486111,7.1127778,21,3420,IAvH,,"Breast, back and head"
Passeriformes,Parulidae,Myioborus ,Myioborus miniatus,9,69.955,31.957,37.998,0.456822243,0.543177757,921.1,814.717,1735.817,0.530643495,0.469356505,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA08,-76.08394444,5.2381667,18.1,2780,Icesi,,"Breast, back and head"
Passeriformes,Parulidae,Myioborus ,Myioborus miniatus,9,17.562,5.766,11.796,0.328322515,0.671677485,72.226,100.783,173.009,0.417469611,0.582530389,27.604,16.744,10.86,0.606578757,0.393421243,284.85,179.441,464.291,0.613516092,0.386483908,19.041,5.366,13.675,0.28181293,0.71818707,62.971,89.542,152.513,0.412889393,0.587110607,Colombia,,,,-73.4791667,5.6872222,13.5,1306,IAvH,,"Breast, back and head"
Passeriformes,Parulidae,Myioborus ,Myioborus ornatus,12,82.562,41.347,41.215,0.500799399,0.499200601,1240.789,1534.952,2775.741,0.447011807,0.552988193,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA15,-76.11211111,5.2568889,18,2837,Icesi,,"Breast, back and head"
Passeriformes,Parulidae,Myioborus ,Myioborus ornatus,12,22.326,11.624,10.702,0.520648571,0.479351429,150.814,129.514,280.328,0.53799121,0.46200879,29.316,19.397,9.919,0.66165234,0.33834766,378.64,99.181,477.821,0.792430638,0.207569362,17.579,5.42,12.159,0.30832243,0.69167757,64.953,79.908,144.861,0.448381552,0.551618448,Colombia,,,,-73.4511111,5.6883333,8.8,1240,IAvH,,"Breast, back and head"
Passeriformes,Parulidae,Myioborus ,Myioborus melanocephalus,11,18.145,8.825,9.32,0.486359879,0.513640121,85.577,98.05,183.627,0.46603713,0.53396287,32.654,0,32.654,0,1,578.205,0,578.205,1,0,19.252,6.06,13.192,0.314772491,0.685227509,82.002,206.744,288.746,0.283993544,0.716006456,Colombia,,,,-77.3612778,0.8393056,11,1393,IAvH,,"Breast, back and head"
Passeriformes,Parulidae,Myioborus ,Myioborus melanocephalus,11,17.32,7.294,10.026,0.42113164,0.57886836,61.588,82.877,144.465,0.426317793,0.573682207,33.02,20.648,12.372,0.625317989,0.374682011,477.378,190.896,668.274,0.714344715,0.285655285,19.196,3.278,15.918,0.170764743,0.829235257,44.33,117.354,161.684,0.274176789,0.725823211,Colombia,,,,-77.5823333,0.9455556,10.8,1100,IAvH,,"Breast, back and head"
Passeriformes,Tyrannidae,Myiopagis,Myiopagis viridicata,13,28.335,12.408,15.927,0.437903653,0.562096347,160.646,127.244,287.89,0.558011741,0.441988259,39.081,13.111,25.97,0.335482715,0.664517285,167.603,282.749,450.352,0.372159999,0.627840001,21.509,0,21.509,0,1,0,99.127,99.127,0,1,Colombia,Colombia,,,-77.37666667,3.961944444,22.6,2934,UniAndes,,"Breast, back and head"
Passeriformes,Tyrannidae,Myiophobus,Myiophobus flavicans,12,67.378,39.987,27.391,0.593472647,0.406527353,1132.643,776.876,1909.519,0.593156182,0.406843818,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Zygia,,-76.66357994,3.445342173,17.8,2042,Icesi,,"Breast, back and head"
Passeriformes,Parulidae,Myiothlypis,Myiothlypis coronata,17,48.663,25.579,23.084,0.525635493,0.474364507,840.588,436.088,1276.676,0.658419207,0.341580793,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Chicoral,LM04,-76.58,3.56,19.1,1545,Icesi,,"Breast, back and head"
Passeriformes,Parulidae,Myiothlypis,Myiothlypis coronata,17,51.603,26.438,25.165,0.512334554,0.487665446,839.143,608.22,1447.363,0.579773699,0.420226301,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Chicoral,LM04,-76.58,3.56,19.1,1545,Icesi,,"Breast, back and head"
Passeriformes,Parulidae,Myiothlypis,Myiothlypis coronata,17,41.496,19.349,22.147,0.466285907,0.533714093,443.578,296.228,739.806,0.599586919,0.400413081,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Zygia,,-76.66357994,3.445342173,17.8,2042,Icesi,,
Passeriformes,Parulidae,Myiothlypis,Myiothlypis coronata,17,30.662,13.654,17.008,0.445306895,0.554693105,315.608,235.337,550.945,0.572848469,0.427151531,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Zygia,,-76.66358,3.44534217,17.8,2042,Icesi,,
Passeriformes,Parulidae,Myiothlypis,Myiothlypis coronata,17,26.742,12.059,14.683,0.450938598,0.549061402,206.978,146.234,353.212,0.585988019,0.414011981,30.62,16.214,14.406,0.529523187,0.470476813,432.834,242.516,675.35,0.640903235,0.359096765,12.684,3.123,9.561,0.246215705,0.753784295,18.69,50.829,69.519,0.268847365,0.731152635,Colombia,,,,-72.4438889,7.4252778,13.6,992,IAvH,,"Breast, back and head"
Passeriformes,Parulidae,Myiothlypis,Myiothlypis fulvicauda,14,59.198,34.114,25.084,0.576269469,0.423730531,1499.572,674.258,2173.83,0.689829471,0.310170529,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA04,-76.07525,5.23225,19.1,2636,Icesi,,"Breast, back and head"
Passeriformes,Parulidae,Myiothlypis,Myiothlypis fulvicauda,14,39.355,17.299,22.056,0.439562953,0.560437047,551.201,495.47,1046.671,0.526622979,0.473377021,28.919,10.755,18.164,0.371900826,0.628099174,266.291,223.427,489.718,0.543763962,0.456236038,15.164,4.723,10.441,0.311461356,0.688538644,28.291,79.544,107.835,0.262354523,0.737645477,Colombia,Valle del Cauca,Anchicaya,Riqueza,-76.89177,3.59865,24.4,2626,Icesi,ICZA0074,
Passeriformes,Parulidae,Myiothlypis,Myiothlypis fulvicauda,14,56.546,19.342,37.204,0.342057794,0.657942206,693.166,1102.655,1795.821,0.385988359,0.614011641,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Anchicaya,,-76.89269,3.59606,24.4,2626,Icesi,ICZA0100,
Passeriformes,Parulidae,Myiothlypis,Myiothlypis fulvicauda,14,58.055,19.342,38.713,0.333166825,0.666833175,861.378,750.648,1612.026,0.53434498,0.46565502,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Anchicaya,Riqueza,-76.8917,3.59865,24.4,2626,Icesi,,
Passeriformes,Parulidae,Myiothlypis,Myiothlypis fulvicauda,14,21.193,9.872,11.321,0.465814184,0.534185816,68.515,142.171,210.686,0.325199586,0.674800414,24.256,11.206,13.05,0.461988786,0.538011214,160.284,154.817,315.101,0.508674996,0.491325004,15.103,4.03,11.073,0.266834404,0.733165596,41.788,91.854,133.642,0.312686132,0.687313868,Colombia,,,,-76.6872972,3.744,21.9,1239,IAvH,,"Breast, back and head"
